question_id,industry_type,question_text,topic_category,option_type,difficulty_level,report_section,learning_objective,question_note,option_A,option_A_note,option_B,option_B_note,option_C,option_C_note,option_D,option_D_note,option_E,option_E_note,follow_up,allow_custom_answer,allow_skip,free_answer_note,report_topic,learning_goal,answer_tags,,
D016,飯店業,飯店是否有定期審核碳排放數據的程序？,數據收集方式與能力,single,intermediate,數據審查與內部稽核,評估企業是否建立碳排放數據的定期審查與比對機制,定期審核數據可確保減排行動的有效性。建議飯店每年或每半年審核一次電力、冷氣、備品與廢棄物處理數據，例如比對過去 12 個月的用電趨勢，確認減排措施是否達標。連鎖飯店應導入內部 ESG 稽核制度，確保各分店的碳管理政策與節能計畫一致，並提升 ESG 透明度。,沒有,飯店未建立碳排放數據審核機制，可能影響 ESG 績效與合規性。,每年審核一次,飯店每年檢視碳排放數據，以符合政府或企業內部報告需求。,每半年審核一次,飯店每六個月進行內部審計，確保數據的準確性與可靠性。,持續監控與內部稽核,飯店使用 IoT 監測系統，並設有 ESG 監督機制，確保數據透明與即時性。,不知道/不確定,應確認飯店是否有數據稽核流程，確保 ESG 盤查結果可信。 ,"是否設定週期審核？, 是否有稽核負責單位與紀錄方式？",FALSE,TRUE,若尚未規劃可填「尚未建立」,數據審核與內部查核制度,檢視是否具備穩定的內部數據審核與驗證制度,"審核機制, 定期稽核, 數據查核制度",,
M001,飯店業,飯店的碳盤查報告格式應包含哪些內容？,內部管理與SOP現況,single,beginner,報告格式與參考標準,確認企業是否依據標準規範設計碳盤查報告格式,碳盤查報告應說明範圍、計算方法與數據來源。飯店業可依據 ISO 14064 或 GRI 標準，確保報告符合國際規範。報告應涵蓋客房用電、冷氣與暖氣消耗、熱水供應、備品使用、餐飲部門能耗、污水處理與廢棄物管理，並提供減排行動建議，提升飯店在永續旅遊市場的競爭力。,沒有特定格式,飯店未規範碳盤查報告格式，可能影響 ESG 盤查一致性。,參考政府或產業標準,飯店依據當地政府或產業指引編制碳盤查報告，符合基本合規要求。,依據 ISO 14064 準則,飯店遵循國際標準，確保碳排放計算透明且符合審查需求。,依據外部顧問建議,飯店委託 ESG 顧問設計報告架構，提升數據可讀性與可靠度。,不知道/不確定,可檢視 ESG 相關法規與競爭對手的報告格式，確保飯店報告符合市場需求。,是否包含範疇分類、數據來源、計算說明等？,TRUE,TRUE,可列舉目前使用的格式結構,碳盤查報告內容規範,建立碳盤查報告的基本框架與標準化意識,"報告格式, 範疇說明, 來源與方法",,
M002,飯店業,飯店是否有第三方驗證的計畫？,內部管理與SOP現況,single,intermediate,碳盤查報告驗證與信度,了解企業對報告真實性與可信度的審查計畫,第三方驗證可提升碳排放報告的可信度。飯店若計畫參與國際永續旅遊認證（如 Green Key、EarthCheck），或需向政府或投資者提交 ESG 報告，應考慮導入 ISO 14064 驗證，確保數據透明度。外部驗證可由顧問公司或專業機構執行，以符合國際法規與市場需求，提高品牌價值。,沒有驗證計畫,飯店尚未計畫導入第三方驗證，可能影響 ESG 盤查的可信度。,計劃未來導入,飯店正評估碳排放驗證需求，預計未來導入國際標準。,已安排內部審核,飯店內部稽核 ESG 數據，但尚未進行外部驗證。,由外部驗證機構執行,飯店已聘請外部機構，如 SGS 或 ISO 14064 認證機構進行碳盤查驗證。,不知道/不確定,可從 ESG 部門或管理層確認是否有驗證計畫，提升數據可靠度。 ,"是否已有合作單位？, 是否已預估驗證時間與費用？",FALSE,TRUE,若尚未規劃可填「尚未安排」,驗證計畫與第三方合作,評估企業是否規劃由第三方確認碳盤查結果,"第三方驗證, 合作計畫, ESG審查",,
M003,飯店業,飯店如何管理碳盤查文件編號？,內部管理與SOP現況,single,beginner,文件編碼管理,評估企業是否已建立碳相關文件的系統編號與歸檔邏輯,標準化文件編號可提高碳管理效率與數據可追溯性。飯店可依年度與分類設定編號，例如 GHG-2024-HVAC-001（代表 2024 年的冷氣系統碳盤查）。這有助於確保數據整理的一致性，並能減少內部查找困難與數據錯誤，確保審核時能快速獲取所需資訊。,沒有固定編號方式,飯店未設立標準化文件編號，數據查找與追蹤較困難。,依年度與類別編號,飯店按照年度與分類設定碳排放報告與記錄的編號，提高管理效率。,由 IT 或管理部門設定編碼,飯店由 IT 或 ESG 管理部門統一設定文件編號，確保可追蹤性。,依據國際標準制定,飯店按照 ISO 或 GRI 標準進行文件編碼，提高國際 ESG 盤查一致性。,不知道/不確定,應確認飯店是否有標準化文件管理規範，以確保 ESG 數據完整性。,是否有版本編號、修訂紀錄或存檔編碼規則？,TRUE,TRUE,可描述文件命名與分類方式,文件管理與紀錄規則,建立碳排相關文件編碼與存檔規範，利於追溯與稽核,"文件控制, 編碼管理, ESG文檔追蹤",,
M004,飯店業,飯店是否建立文件版本控制規範？,內部管理與SOP現況,single,beginner,文件版本控管機制,確認企業是否實施文件版控 SOP，避免誤用舊資料,文件版本控制可確保碳排放數據的一致性與準確性。飯店可採用 V1.0、V2.0 等標記文件版本，或使用 ERP 系統、雲端文件管理來追蹤變更紀錄。這有助於避免數據混亂，確保 ESG 報告與內部管理的最新性，並符合國際法規要求。,沒有固定規範,飯店未建立文件版本控制機制，可能影響 ESG 數據的一致性與可靠性。,由單一部門負責管理,某特定部門（如 ESG 或 IT 部門）負責碳排數據文件管理，但未統一全館標準。,內部有文件版控機制,飯店已建立文件版本管理 SOP，確保 ESG 數據可追溯與審查透明度。,使用數位文件管理系統,飯店使用 ERP、雲端存儲或 AI 文件管理工具，確保數據安全與可追溯性。,不知道/不確定,應檢視飯店 ESG 數據管理機制，以確保符合國際標準。,"是否記錄版本編號與修訂日期？, 是否有文件發行流程？",TRUE,TRUE,若已執行可說明方式與標準,文件管理與版本控制,確認企業是否對文件變更建立明確控制與版本規則,"文件版本, 修訂紀錄, 文控制度",,
M005,飯店業,飯店碳盤查文件的存儲方式為何？,內部管理與SOP現況,single,beginner,資料儲存與存取管理,探討企業是否採用安全、有效率的資料存放機制,數據存儲影響盤查的可追溯性與安全性。飯店應確保電力、冷氣、熱水、廢棄物與供應鏈碳排放數據可長期保存。小型飯店可使用 Google Drive、Dropbox 等雲端硬碟，較大型飯店應導入 ERP 系統或內部伺服器，確保碳數據安全、可追蹤，並符合國際 ESG 透明度要求。,沒有固定存儲位置,飯店未規範數據存放方式，可能影響 ESG 盤查的可靠性。,以紙本存放於辦公室,數據以紙本存放，可能面臨遺失與查找困難問題。,以雲端存儲,使用 Google Drive、Dropbox 或 OneDrive 來管理碳排放數據，提高可追溯性。,內部伺服器存儲,大型飯店使用內部伺服器存儲數據，提高安全性與數據可管理性。,不知道/不確定,應確認飯店是否有適當的 ESG 數據存儲計劃，以符合國際標準。 ,"是雲端、內部硬碟或紙本存檔？, 是否定期備份與整理？",TRUE,TRUE,可說明目前主要使用的儲存方式,文件保存與備份管理,評估企業碳盤查文件保存的可取得性與備援風險,"存儲方式, 雲端管理, 檔案保存方式",,
M006,飯店業,飯店碳盤查文件的審批流程為何？,內部管理與SOP現況,single,intermediate,數據審批流程管理,確認碳排數據是否具備多層級與制度化的審核機制,明確的審批流程可確保碳排放數據的準確性與合規性。小型飯店可由經理或財務部門核對報告，大型或連鎖飯店則應建立跨部門審核機制（設施管理、財務、ESG 團隊），並參考 ISO 14064 或 GRI 準則，確保報告符合法規要求與國際標準。,沒有明確流程,飯店未規範 ESG 報告的審批流程，可能影響報告的一致性與可靠性。,由部門主管批准,由管理階層審核 ESG 報告，但可能缺乏專業審核標準。,需多部門共同審核,ESG 團隊、財務部與設施管理部門協作審核，提高報告的可信度。,依 ISO 標準設定審批流程,飯店依據 ISO 14064 或 GRI 規範進行碳盤查報告審批，提高國際認可度。,不知道/不確定,應確認飯店 ESG 報告的審批流程，以符合市場與法規需求。 ,"是否須經由部門審核與主管簽核？, 是否含第三方確認？",FALSE,TRUE,若無流程可填「尚未建立」,文件審批與發布流程,建立文件正式流轉流程與責任機制，有助後續對外說明,"審批流程, 文件確認, 部門負責人",,
M007,飯店業,飯店是否有文件存取權限管理？,內部管理與SOP現況,single,intermediate,文件安全性與權限控管,確認資料是否具備分層級授權與存取紀錄制度,設置存取權限可確保數據安全並避免未授權更改。建議環保與能源管理部門負責碳盤查數據，財務部負責審查，飯店員工則僅能檢視。使用 ERP 或雲端存取權限控管，可確保碳排放數據完整性，並符合企業永續發展與數據保護規範。,無特定權限控管,所有人皆可存取 ESG 數據，可能增加數據被誤改或刪除的風險。,由特定部門管理存取,環保或能源管理部門負責碳排放數據的存取與維護。,設有多層級權限,飯店依據職位與責任分配存取權限，提高 ESG 數據管理安全性。,依 ISO 標準管理,飯店依 ISO 27001 或 ESG 標準設定存取控制，提高數據保護規範。,不知道/不確定,應確認 ESG 數據的存取管理機制，以確保合規性與安全性。 ,"是否僅限特定角色可編輯？, 是否有授權與歷程記錄？",FALSE,TRUE,如有權限控管請說明設定邏輯,存取權限與資料安全,確認企業是否管控資料讀寫權限，防止遺失與誤用,"權限設定, 存取控管, 資安風險",,
M008,飯店業,飯店碳盤查數據的存檔期限為何？,內部管理與SOP現況,single,intermediate,數據保存政策與法遵依據,了解企業是否依據法規與內規設定保存年限,政府法規與 ESG 需求通常要求保存碳排放數據至少 5 年以上。飯店應依據當地法規（如《氣候變遷因應法》）或國際標準確保數據保存，例如客房能耗、冷氣與熱水使用、備品採購與廢棄物處理記錄，以利未來審查與碳減排優化策略的制定。,無特定存檔期限,飯店未規範 ESG 數據存檔期限，可能影響未來查驗與報告準確性。,依企業內部規範,飯店依內部政策決定 ESG 數據的存檔期限，通常為 3-5 年。,依政府法規（如 5 年）,根據當地環保法規，數據須保存至少 5 年，以確保合規性。,長期保存,飯店將 ESG 數據長期存檔（如 10 年），以便未來分析與報告。,不知道/不確定,應確認飯店 ESG 數據存檔政策，確保符合市場與法規需求。,"是否與財務、稅務或報告保存年限一致？, 是否有自動清除機制？",FALSE,TRUE,若無明確期限可填「尚未訂定」,檔案保存期限與歸檔政策,評估企業是否建立合理的碳資料保存與留存規範,"保存年限, 檔案政策, ESG紀錄保存",,
M009,飯店業,飯店是否有參考文件管理的案例？,內部管理與SOP現況,single,beginner,文件管理制度參考來源,探討企業在建立制度時是否借鏡國際或業界實務,學習業界最佳實踐有助於提升飯店碳盤查與 ESG 營運效率。部分國際連鎖飯店（如萬豪、希爾頓）已導入碳足跡管理系統，透過 IoT 監測冷氣、熱水與垃圾處理。小型飯店可參考國際標準，並建立標準化文件存儲與審核流程，提高數據管理的透明度與準確性。,沒有相關案例,飯店尚未研究其他企業的碳管理案例，可能影響 ESG 進展。,已參考同業最佳做法,飯店已參考國內外 ESG 領導企業的實踐案例，並計畫應用於營運。,建立內部標準並分享,飯店已制定內部碳管理標準，並與供應商、合作夥伴分享，推動行業減碳。,使用國際標準作為參考,飯店依據 ISO 14064、GRI 等國際標準進行 ESG 文件管理與審核。,不知道/不確定,應檢視飯店是否有參考行業案例，以確保 ESG 策略符合市場趨勢。,"是否參考業界標竿或集團內部文件？, 是否包含分類、命名與存取規則？",TRUE,TRUE,可列出你們參考的對象或案例類型,文件制度參考與對標,理解企業是否已蒐集文件管理的實例，有助制度建立與改善,"文件管理案例, 外部參考, ESG實務",,
M010,飯店業,飯店是否需要協助建立或改進碳管理制度？,內部管理與SOP現況,single,intermediate,碳管理制度建構建議,評估企業對制度化碳管理的認知與需求程度,內部管理制度影響碳盤查的準確度與 ESG 目標落實。小型飯店可建立客房用電管理 SOP、備品減量計畫、廢棄物分類管理制度，連鎖飯店則應導入 ISO 14064、GRI 標準，並考慮外部顧問輔導，以確保減碳策略符合國際規範並提升品牌永續競爭力。,不需要,飯店已有完整碳管理制度，並定期優化 ESG 策略。,需要內部改善指導,飯店內部 ESG 管理架構仍在發展階段，需調整並改善執行方式。,需要外部顧問協助,飯店計畫聘請 ESG 顧問，確保碳盤查數據符合國際標準。,已建立完善制度但需持續優化,飯店已建立碳管理制度，但需持續改善，以符合市場與法規需求。,不知道/不確定,可檢視 ESG 目標與現有管理制度，確保符合企業永續發展需求。,"是否需要建立制度框架、流程、權責？, 是否已有初步文件？",FALSE,TRUE,可說明目前最大困難點或缺口,碳管理制度診斷與輔導需求,評估企業是否需要外部協助推動制度化碳管理,"ESG制度建立, 管理輔導, 組織準備",,
M011,飯店業,飯店是否需要提供內部管理建議？,內部管理與SOP現況,single,intermediate,ESG 管理制度建議需求,了解企業是否需要從外部取得制度架構與落地指引,內部管理指引與 SOP 樣本可幫助飯店落實 ESG 目標。企業可參考 ISO 14064、GRI 或 Green Key 永續旅遊標準，建立標準化客房能源管理、可持續採購（如環保備品）、碳盤查與減排 SOP，確保 ESG 政策落地並提升企業競爭力。,不需要,飯店現有內部管理架構已完善，無需額外建議或變更。,需要範本與指導,飯店計畫建立內部 ESG 指南，但尚未有標準 SOP 或規範。,需要專業顧問診斷,飯店計畫聘請 ESG 顧問，進一步診斷管理體系並提供最佳實踐建議。,內部已有制度但需優化,飯店已建立內部 ESG 管理規範，但仍有部分流程需調整與改進。,不知道/不確定,應檢視飯店的 ESG 目標與內部管理規範，確保符合國際標準與市場需求。,"哪些面向最需要強化？, 是否包括流程設計、工具、培訓？",TRUE,TRUE,可勾選需要建議的項目，或填寫自由說明,ESG 管理建議與制度化需求,協助企業從盤查延伸至系統性內部治理與持續改善,"管理建議, 培訓規劃, 制度建構",,
R001,飯店業,飯店員工是否需要溫室氣體管理培訓？,報告需求與後續行動,single,beginner,員工教育與意識提升,探討企業是否已有基礎碳管理訓練與推廣教育制度,員工的 ESG 知識影響減排行動落實度。飯店應針對客房節能（空調、照明）、洗衣與清潔用水管理、備品減量、廚房低碳管理、廢棄物分類進行培訓。例如，透過員工教育可減少冷氣過度使用、提升水資源回收率、降低一次性備品浪費，確保 ESG 策略具體實施。,沒有培訓,飯店尚未提供 ESG 相關培訓，員工缺乏減碳知識。,只有基礎環保意識課程,員工曾參加基本環保課程，但未涉及具體碳管理知識。,針對特定部門培訓,如房務、廚房、設施管理部門已接受 ESG 相關培訓，但非全員參與。,設有完整培訓計畫,飯店已建立 ESG 培訓制度，並定期對全體員工進行教育與能力提升。,不知道/不確定,應確認飯店內部培訓計畫，以確保 ESG 目標可落實。,"是否全員皆須參與？, 是否依照職位與部門區分訓練內容？",FALSE,TRUE,可列出目前已有或期望的培訓對象,員工培訓與碳意識建立,確認企業是否將碳排管理內化為日常員工訓練的一環,"員工培訓, 溫室氣體教育, ESG內部意識",,
R002,飯店業,飯店員工 ESG 培訓頻率為何？,報告需求與後續行動,single,beginner,ESG 教育頻率與制度化,理解 ESG 教育是否具有制度性、定期性安排,培訓頻率決定 ESG 策略的有效性。建議每年舉辦一次 ESG 培訓，針對房務、前台、餐飲、設施維護部門進行專業課程，例如能源管理、低碳餐飲、環保客房清潔，確保員工了解如何降低飯店營運的碳排放與環境影響。,無固定頻率,飯店 ESG 培訓不定期，可能影響減碳措施的執行效果。,每年一次,每年安排 ESG 培訓，確保員工掌握基本永續概念與技能。,每半年一次,每六個月進行 ESG 課程，提升員工環保意識與實踐能力。,依業務需求調整,針對不同部門的實際需求，彈性安排 ESG 相關培訓課程。,不知道/不確定,應確認飯店是否有明確 ESG 培訓計畫，以確保落實度。 ,"是否為每月、每季或每年一次？, 是否記錄培訓時數與內容？",TRUE,TRUE,如無固定頻率可填「不定期」,ESG 培訓制度與頻率設定,評估企業培訓是否具備制度化頻率與學習歷程記錄,"培訓頻率, ESG學習歷程, 教育紀錄",,
R003,飯店業,飯店如何內部溝通 ESG 進展？,報告需求與後續行動,single,beginner,ESG 內部溝通制度,評估 ESG 資訊在企業內部是否具備有效溝通管道,內部溝通可提升 ESG 參與度與行動落實。小型飯店可使用公告欄、內部郵件，連鎖飯店則可建立 ESG 內部平台、碳管理 KPI 追蹤系統，確保各部門同步了解減碳進度，並確保減排行動確實落實於日常營運流程。,無固定渠道,飯店未建立 ESG 內部溝通機制，可能影響減排行動執行成效。,電郵通知,ESG 相關資訊透過電子郵件傳達，但參與度可能有限。,內部會議報告,ESG 進展定期於內部會議中報告，確保員工了解環保目標與措施。,設立專門溝通平台,飯店已建立 ESG 內部平台，確保所有部門可隨時掌握減碳數據與策略。,不知道/不確定,應確認飯店是否有 ESG 相關溝通機制，以確保全員參與。 ,"是否透過例會、公告或內部簡報？, 是否與各部門連動？",TRUE,TRUE,可列舉近期曾分享 ESG 成果的場合,ESG 溝通與內部參與機制,探討飯店內部如何傳遞 ESG 資訊、促進全員參與,"ESG進展, 部門溝通, 內部參與",,
R004,飯店業,飯店的 ESG 制度文件應符合哪些合規要求？,報告需求與後續行動,single,intermediate,ESG 合規與報告標準依據,確認企業是否依循政府與國際標準制定 ESG 報告,ESG 制度應符合政府法規與國際標準，如 ISO 14064 或 GRI 框架。飯店可參考《氣候變遷因應法》或永續旅遊標準（如 Green Key、EarthCheck），確保能源使用、水資源管理、供應鏈碳足跡、垃圾回收等 ESG 數據透明，確保合規並提升企業競爭力。,無特定要求,飯店 ESG 文件未參考任何標準，可能影響國際認證與合規性。,依內部規範,飯店依內部 ESG 原則制定文件，但未對標國際標準。,依政府法規,飯店 ESG 制度符合當地政府法規要求，確保最低合規標準。,"依國際標準（ISO, GRI）",飯店 ESG 文件參考國際標準，確保全球競爭力與市場接受度。,不知道/不確定,應確認飯店 ESG 文件是否符合政府法規與國際標準，以確保合規性。 ,是否對照政府規定、ISO 標準或集團要求？,FALSE,TRUE,可說明目前依循的規範依據,合規對標與文件設計依據,確認 ESG 文件是否對應法規或標準，避免遺漏與誤用,"合規標準, ESG制度文件, ISO參照",,
R005,飯店業,飯店如何分配資源以支持碳管理？,報告需求與後續行動,single,intermediate,ESG 資源配置與預算設計,評估企業是否已編列資源或預算支持碳排管理措施,碳管理需要資源投入以確保 ESG 目標可執行。飯店應編列節能設備升級、環保備品、智能能源管理系統、員工培訓等預算，並將減碳策略納入企業經營計畫，確保長期可持續發展。例如，投資智慧電錶與 IoT 監控設備可有效優化用電管理，降低營運成本。,無特定資源,飯店未規劃 ESG 預算，可能影響減碳措施的執行成效。,由財務部門決定,碳管理資源由財務部門統籌，但可能未與 ESG 團隊協調。,設有專門預算,飯店已編列 ESG 預算，確保碳管理措施有足夠資金支持。,碳管理納入企業戰略,碳管理與 ESG 策略已納入企業長期發展計畫，確保永續經營。,不知道/不確定,應確認飯店 ESG 預算配置，以確保減碳目標可落實。,"是否有人力、預算與工具資源配置？, 是否包含培訓與數據處理？",TRUE,TRUE,可說明目前已投入哪些資源,資源配置與行動支援,評估飯店是否為碳管理建立基本的資源後勤結構,"預算投入, 人力配置, 碳管理支持",,
R006,飯店業,飯店如何進行 ESG 合規檢查？,報告需求與後續行動,single,intermediate,ESG 合規稽核與管理制度,確認 ESG 管理是否導入定期稽核與第三方驗證機制,飯店應確保 ESG 策略符合政府法規，如《氣候變遷因應法》，並定期進行內部審查。檢查範圍應包含能源消耗、備品碳足跡、供應鏈排放、污水排放與垃圾分類，並可透過第三方驗證（如 ISO 14064 或 Green Key 認證），確保合規性，提升 ESG 透明度與品牌信譽。,無特定檢查,飯店尚未建立 ESG 合規檢查機制，可能影響營運風險。,依內部政策檢查,飯店已制定 ESG 內部合規政策，但未依政府或國際標準審查。,依政府規範,飯店定期檢查 ESG 合規性，確保符合當地法規要求。,由第三方驗證,飯店聘請外部 ESG 顧問或認證機構，確保合規並提升品牌信譽。,不知道/不確定,應確認飯店 ESG 政策是否符合法規與市場標準，以避免風險。,"是否使用稽核清單？, 是否涵蓋所有部門與活動類型？",FALSE,TRUE,若已有檢查表可填具體項目名稱,合規檢查與內部查核流程,確認企業是否建立完整的 ESG 自查與內控機制,"合規檢核, 稽核制度, ESG管理責任",,
R007,飯店業,飯店的 ESG 文件管理預算應如何規劃？,報告需求與後續行動,single,intermediate,ESG 預算配置,評估企業是否有預算編列支持碳管理與制度建構,ESG 預算應涵蓋碳盤查工具、數據管理、外部驗證與內部培訓。小型飯店可使用基本能源監測與數據記錄工具，而大型飯店則可投資智慧能源管理系統、碳排監測設備，並納入外部驗證與綠色認證費用，確保 ESG 營運效率與合規性。,無預算,飯店尚未為 ESG 相關管理規劃預算，可能影響長期發展。,低於10萬,適用於小型飯店，涵蓋基本 ESG 培訓與數據管理工具。,10-50萬,適用於中型飯店，包括碳監測工具、培訓、ISO 14064 認證。,超過50萬,適用於大型飯店，涵蓋 IoT 監測設備、智能能源管理系統、第三方審查。,不知道/不確定,應確認飯店 ESG 預算配置，以確保 ESG 目標可落實。,"是否列入年度預算？, 是否含人事、工具與訓練費用？",TRUE,TRUE,可說明目前編列方式與常見預算項目,文件管理與預算編列,協助企業從制度角度掌握 ESG 文件管理的資源需求與預算策略,"預算編列, 管理成本, ESG制度運作",,
R008,飯店業,飯店 ESG 文件應多久更新一次？,報告需求與後續行動,single,beginner,ESG 文件更新頻率,檢視企業 ESG 文檔是否具備定期更新與維護制度,ESG 相關文件應定期更新，以確保符合最新法規與技術標準。建議每年更新一次減碳策略、能源使用記錄、供應鏈碳盤查數據，並針對客房用水、空調、清潔設備、廢棄物處理進行 ESG 影響評估，確保飯店符合國際永續旅遊標準。,無固定周期,飯店 ESG 文件更新不定期，可能影響 ESG 報告的準確性。,每年更新一次,飯店 ESG 文件每年更新，確保符合最新的法規與標準。,每半年更新一次,飯店 ESG 文件每六個月更新，以確保即時性與數據準確度。,依內部審查結果調整,飯店 ESG 文件更新頻率依據內部審計與數據變化調整。,不知道/不確定,應確認飯店 ESG 文件管理機制，以確保符合市場與法規需求。,是否為每季、每年或依據法規變動更新？,FALSE,TRUE,可說明目前更新頻率與觸發條件,文件維護與更新週期,確認 ESG 文件是否有計畫性維護與版本控管,"文件更新, ESG文件, 管理制度",,
R009,飯店業,飯店是否定期檢討碳排放績效？,報告需求與後續行動,single,intermediate,ESG 碳排成效檢討制度,評估企業是否對碳績效進行制度化與指標化的定期檢討,定期檢討碳排放績效有助於找出改善空間。建議飯店每年至少召開一次 ESG 會議，分析能源消耗、客房與會議場地的碳足跡、供應鏈碳排放，並針對減碳進展進行策略調整，例如引入智慧能耗監測系統或採用低碳建材進行改造。,沒有,飯店未定期檢討碳排放績效，可能影響 ESG 目標達成。,偶爾召開,ESG 相關會議不定期召開，數據追蹤與改善計畫有限。,定期每年檢討,飯店每年進行 ESG 會議，分析碳排放數據並制定優化計畫。,已建立完整制度,飯店已建立完整 ESG 監測制度，確保碳管理持續改進。,不知道/不確定,應確認飯店是否有定期檢討碳績效的機制，以確保 ESG 透明度。 ,"是否有每季或年度檢討機制？, 是否有部門回饋或報表？",TRUE,TRUE,可說明是否已有檢討流程或相關會議,碳排放績效追蹤,確認企業是否定期反饋碳盤查成果、作為改善依據,"績效檢討, 碳排反饋, ESG追蹤",,
R010,飯店業,飯店是否建立碳排放績效指標 (KPI)？,報告需求與後續行動,single,intermediate,ESG KPI 指標建置,判斷企業是否設立與追蹤碳管理成效的量化指標,設立 ESG KPI 可量化飯店的減排行動。例如：客房平均能耗 (kWh/房晚)、洗衣減水率 (%)、垃圾減量 (%)、綠色採購比率 (%)。定期檢討進展，確保減碳策略可執行並達成長期永續發展目標。,沒有,飯店未設立碳排放 KPI，可能影響減排目標的執行與追蹤。,已建立但未定期追蹤,飯店已設立 KPI，但未定期檢查進展，影響 ESG 目標的可行性。,設有完整 KPI 並定期檢討,飯店已制定 ESG KPI，並定期審查與調整減碳策略。,不知道/不確定,應確認飯店是否有 ESG KPI 設定，以確保長期減碳目標落實。,,,是否有 KPI 數值、目標年與負責部門？,FALSE,TRUE,可列出目前設定的 ESG 指標與單位,ESG 指標設計與績效管理,評估是否建立可衡量與追蹤的減碳績效指標（KPI）,"減碳KPI, ESG目標值, 碳管理制度",,
R011,飯店業,是否希望報告中加入碳排放歷史趨勢分析？,報告需求與後續行動,single,beginner,報告內容擴充：趨勢圖,探討企業是否具備追溯性資料並納入趨勢解讀能力,碳排放歷史趨勢分析有助於飯店掌握過去排放變化，評估減碳措施的成效。可分析用電趨勢、暖通空調設備耗能、客房碳足跡變動、餐飲部門碳排放趨勢，發現異常波動，並進一步優化飯店營運模式，提高能源效率。,不需要,報告僅呈現當前碳排放數據，未納入趨勢分析。,需要基本趨勢圖,提供簡單的歷年碳排放變化趨勢圖，以視覺化方式呈現排放趨勢。,需要詳細趨勢分析,包含趨勢分析與影響因素，提供具體數據比較與減排行動評估。,不知道/不確定,應確認飯店 ESG 目標，評估是否需要歷史趨勢分析來支持決策。 ,,,"是否需呈現過去三年變化？, 是否用圖表輔助說明？",FALSE,TRUE,若有此需求請註明報告使用對象,碳盤查報告內容規劃,評估報告是否需呈現視覺化趨勢，支援決策與外部理解,"趨勢圖表, 歷史分析, ESG報告內容",,
R012,飯店業,是否希望報告中加入減碳策略及具體建議方案？,報告需求與後續行動,single,beginner,減碳策略建議內容,探討使用者對於報告中提供實用減碳建議的期待程度,減碳策略可包含節能設備升級、供應鏈管理、廢棄物減量。飯店可考慮智能照明與空調管理、使用太陽能熱水系統、選擇低碳家具與建材，並採用本地綠色供應鏈，確保減排行動不影響顧客體驗與品牌形象。,不需要,報告不包含減碳建議，主要呈現現有數據。,需要一般建議,提供基本的節能與減碳建議，但未針對產業特性調整。,需要針對產業特化的建議,根據飯店業特性，提供專屬減碳策略與實際可執行的建議。,不知道/不確定,應確認 ESG 目標與產業趨勢，以決定是否需要減碳策略分析。,,,是否希望包含重點建議、對應法規或行動計畫？,TRUE,TRUE,可說明是否用於改善提案或內部簡報,減碳策略與行動建議,建立 ESG 報告作為行動建議平台的定位與內容規格,"減碳方案, 策略建議, 執行建議",,
R013,飯店業,是否希望報告內容可用於對外溝通？,報告需求與後續行動,single,intermediate,ESG 對外揭露與公開用途,評估企業是否計畫將 ESG 成果整合為對外揭露內容,碳排放報告可提升飯店的永續形象。例如，可在官網或房間資訊卡上標示綠色住宿選擇，或向旅客提供低碳客房認證，甚至將報告納入 ESG 永續報告書，吸引企業客戶與環保意識強的旅客群體。,只做內部使用,報告僅供內部管理與決策參考，不對外公開。,需要對客戶公開,部分碳排放資訊可對外公布，如低碳客房選擇或環保政策。,需要納入永續報告書,報告將作為 ESG 永續報告書的一部分，確保企業透明度與市場競爭力。,不知道/不確定,應確認飯店 ESG 策略，評估是否需要向客戶或投資者公開報告內容。,,,"是否提供給顧客、供應商或主管機關？, 是否需摘要版本？",FALSE,TRUE,可說明目標對象與應用情境,對外溝通與 ESG 傳達,評估 ESG 報告是否具備對外傳達功能，作為品牌或政策工具,"對外傳達, ESG溝通, 品牌形象",,
R014,飯店業,是否希望報告包含產業對標資訊或競爭分析？,報告需求與後續行動,single,beginner,ESG 同業對標分析,判斷企業是否有意將 ESG 表現與同業作比較與分析,產業對標數據可幫助飯店了解自身碳排放在市場中的定位。例如，飯店可比較自身每房晚碳足跡 (kg CO₂e/房晚) 與國際標準或競爭對手，學習業界最佳實踐，例如國際連鎖酒店如何透過智慧能源管理、低碳建材、廢棄物再利用來優化 ESG 營運模式。,不需要,報告僅呈現飯店內部數據，未與其他產業標準進行比較。,需要基本對標數據,提供與產業平均值的對比，評估飯店碳排放的相對表現。,需要詳細競爭分析,分析競爭對手的 ESG 策略與減排行動，提供具體對策建議。,不知道/不確定,應確認 ESG 競爭優勢，評估是否需要行業對標數據來支持決策。 ,,,"是否與同類型飯店、地區或規模對比？, 是否作為決策依據？",FALSE,TRUE,可說明希望對比哪些指標與對象,產業比較與外部對標分析,評估 ESG 報告是否需包含產業對標資訊，提升策略參考價值,"對標分析, 產業資料, ESG比較",,
