question_id,industry_type,question_text,topic_category,option_type,difficulty_level,report_section,learning_objective,question_note,option_A,option_A_note,option_B,option_B_note,option_C,option_C_note,option_D,option_D_note,option_E,option_E_note,follow_up,allow_custom_answer,allow_skip,free_answer_note,report_topic,learning_goal,answer_tags,,
S009,物流業,是否建立碳排放監測系統？,排放源辨識與確認,single,beginner,特殊排放源鑑別,能辨識冷媒或化學品等非典型排放源與管理需求,物流業可透過GPS車隊管理系統、燃油監測儀、智慧電錶來記錄與監測碳排放數據。例如，企業可利用車輛行駛紀錄、每公里油耗、冷鏈能源使用數據，來計算範疇一與範疇二排放。此外，部分企業已導入AI 與大數據分析技術，透過即時數據監測車輛油耗趨勢、駕駛行為、燃油效率，進一步優化運輸碳排。,沒有,企業未建立碳排放監測系統，可能影響數據準確性。,只監測基本燃油消耗,企業僅監測燃油消耗，未全面監控碳排放數據，無法全面了解排放情況。,使用 GPS 追蹤行駛與油耗,企業已使用 GPS 追蹤系統與燃油監測設備，能準確計算範疇一排放數據。,建立完整碳排放管理系統,企業已建立全面的碳排放監測系統，涵蓋車隊管理與能源使用監控，數據收集與分析更為全面。,不知道/不確定,若不確定，建議開始建立車隊管理與能源監控系統，確保數據準確並符合報告要求。,是否有能源監控系統、GPS 車隊管理、或倉儲 EMS？,TRUE,TRUE,可列出目前使用的監控系統或平台,碳排資料即時監測與回報系統,評估物流業是否建立即時或週期性碳排數據記錄機制,"EMS系統, 車隊追蹤, 數據整合",,
S010,物流業,是否使用政府或國際標準排放因子？,排放源辨識與確認,single,intermediate,排放因子資料依據,了解碳排資料計算依據是否具權威性與一致性,排放因子是碳盤查計算的關鍵，企業應使用政府與國際標準，如IPCC（政府間氣候變遷專門委員會）、ISO 14064、GHG Protocol等。例如，台灣物流業的柴油燃燒排放因子約為2.68 kgCO₂e/L，企業應依據實際燃油消耗量計算碳排放。此外，若企業導入新能源車輛（如電動貨車、氫燃料車），應確保使用的排放因子符合最新技術標準，以確保碳盤查數據準確性與可比較性。,政府官方數據,企業可使用政府發布的排放因子，如 EPA、DEFRA 數據庫，來計算碳排放。,產業報告,企業可參考行業報告中提供的排放因子來進行計算，這些數據通常與行業最佳實踐相關。,內部監測數據,若企業已內部監測排放數據，可使用內部測量數據作為排放因子來計算碳排放。,參考國際標準（GHG Protocol、ISO 14064）,企業可使用 GHG Protocol 或 ISO 14064 提供的排放因子，這些國際標準可確保碳盤查數據的準確性與一致性。,不知道/不確定,若不確定，建議使用 ISO 14064 或 GHG Protocol 標準排放因子進行碳排放計算。,是否參考環保署、IPCC、ISO 或運輸業專用因子？,FALSE,TRUE,可說明目前使用的排放因子來源與單位,排放因子資料一致性與報告可比性,確保碳排計算邏輯符合國內外標準，便於跨產業比對與報告核查,"排放因子, IPCC, GHG指南",,
S011,物流業,溫室氣體排放計算方法是什麼？,排放源辨識與確認,single,intermediate,排放計算方法與制度,掌握企業目前使用的碳排計算工具與標準方法,"計算公式為活動數據 × 排放因子 = 碳排放量，如用電量（kWh）× 排放因子（kgCO₂e/kWh），企業應確認計算方法符合 ISO 14064 或 GHG Protocol。例如，若企業每年消耗 1,000 公升柴油（排放因子約 2.68 kgCO₂e/L），則燃油排放量 = 1,000 L × 2.68 kgCO₂e/L = 2.68 噸 CO₂e。若企業未使用標準化計算方式，可能導致數據不準確，影響減排計劃與外部審核結果。",使用簡單計算公式,企業可使用簡單公式進行排放計算，但可能無法精確反映碳排放源。,內部建立完整計算系統,企業已內部設立系統計算碳排放數據，數據管理更加精準。,參考ISO標準進行計算,企業根據 ISO 14064 計算標準進行數據計算，符合國際規範。,依外部顧問協助計算,企業尋求外部專家協助進行碳排放計算，確保數據準確性。,不知道/不確定,若不確定，建議參考 ISO 14064 標準並建立內部計算系統。,是否使用活動數據×因子？是否區分燃料類型與公里數？,FALSE,TRUE,可說明是否有使用試算表或外部估算方法,GHG 計算方式與邏輯結構,建立企業對排放計算的邏輯理解與具體方法熟悉度,"計算方式, 試算工具, 排放邏輯",,
S012,物流業,減排措施的實施計劃如何？,排放源辨識與確認,single,intermediate,減排行動與實施現況,確認企業目前是否已有明確減碳計畫與實行基礎,減排行動包括提升能源效率、設備更新（LED燈、變頻機械）、減少製程浪費。企業應規劃短中長期減排目標，並定期評估進展。物流業的能源優化可透過導入高效能馬達、熱能回收系統、自動化控制系統，降低生產能耗。例如，某企業透過變頻壓縮機技術降低 20% 電力消耗，成功減少碳排放。此外，企業可建立短期（1-3 年）減排行動，如燈具 LED 化，中期（3-5 年）導入節能設備，長期（5-10 年）轉向再生能源與碳中和目標。,沒有特定計畫,企業尚未設定明確的減排計劃，缺乏長期減排規劃。,初步討論減排方向,企業已討論減排方向，但尚未具體化為計劃。,已制定具體措施,企業已設定具體減排措施，並計劃實施。,具體執行並監測成效,企業已執行減排計劃，並且有定期監測機制，確保有效性。,不知道/不確定,若不確定，建議先設定短期減排目標，再規劃中長期措施。,是否有車輛更新、空車率改善、包裝減量、綠能倉儲等措施？,TRUE,TRUE,可列出目前已執行的項目與進展狀況,減碳行動計畫與節能方案設計,辨識物流業是否已啟動具體減碳措施並連結至營運活動,"節能設備, 行車管理, 倉儲改善",,
S013,物流業,減排效果的監控方法是什麼？,排放源辨識與確認,single,intermediate,減排績效與成效追蹤,探討企業是否具備追蹤減碳成效的監測機制,監測減排成效可透過 KPI（每單位產品碳排放 gCO₂e/unit）、設備能效監測、外部稽核（ISO 14064 驗證）提高可靠性。企業可制定關鍵績效指標（KPI），如每噸產品碳排放（kgCO₂e/ton），確保減排行動符合目標。此外，導入 IoT 智慧監控系統以即時追蹤能耗，並確保減排措施有效落實。外部稽核（如 ISO 14064 驗證）可進一步提高數據透明度，並提升企業永續競爭力。,沒有監控,企業未設立減排監控機制，無法跟蹤減排成效。,內部簡單追蹤,企業使用簡單內部監控方法，但缺乏專業設備與審核機制。,依部門設定減排KPI,企業設立部門KPI來追蹤減碳目標，促進各部門協作。,使用專業監測設備與外部審核,企業使用專業設備監控減排進度，並邀請第三方機構審核數據。,不知道/不確定,若不確定，建議從內部KPI開始，並逐步導入專業監控與外部審核。,是否透過行車記錄器、油耗追蹤、GPS 系統或電費帳單比對？,TRUE,TRUE,可說明目前監控方式與是否有設定追蹤指標,減碳成效驗證與指標監控,確認企業是否具備減碳行動後的數據回饋與效能評估能力,"KPI, 減碳指標, 油耗追蹤",,
S014,物流業,持續改進的檢討機制如何？,排放源辨識與確認,single,intermediate,減碳管理與持續改善,評估企業是否具備減碳策略的持續優化能力,企業應建立年度碳盤查檢討制度，定期更新數據，分析減排行動成效，並調整策略。例如，透過每年盤查一次碳排放數據，企業可發現哪些運輸方式最節能，進而調整路線規劃或車輛配置。部分企業已建立ESG 委員會或綠色運輸小組，負責追蹤減碳進度，如每年設定減碳目標（如降低 5% 油耗），並定期與供應鏈夥伴合作提升整體運輸效率。,沒有,企業未設立檢討機制，無法有效追蹤減排成效。,每年盤查一次,每年盤查一次碳排放數據，確保對減排行動的有效監控。,定期檢討並調整策略,企業定期檢討減排行動，根據數據調整減排策略。,建立內部改善機制與數據分析,企業已建立內部檢討機制與數據分析，保證持續改進。,不知道/不確定,若不確定，建議先建立年度檢討機制，並逐步調整減排策略。,是否每季或年度檢討？是否由 ESG 小組或部門回報？,FALSE,TRUE,可說明目前是否有固定檢討機制與紀錄報告,ESG 持續改善機制與管理週期,評估 ESG 行動是否制度化、可追溯與優化,"政策修正, 效益檢討, 滾動規劃",,
D001,物流業,數據收集的頻率和來源是什麼？,數據收集方式與能力,single,beginner,數據收集策略與頻率盤點,建立企業數據收集週期與初步流程之認知,企業應每月記錄燃油使用量、運輸里程、車輛載重、冷鏈能耗，以確保數據完整性。透過車載 GPS、燃油監測儀、物流管理系統（TMS），企業可即時監控碳排放數據，並快速調整減碳策略。例如，透過動態路線規劃技術，某企業成功減少 12% 空車運輸，降低 8% 油耗。此外，若使用電動貨車，則應記錄充電次數、電池壽命與能耗效率，以評估運輸減碳效果。,沒有固定頻率,企業未設定固定數據收集頻率，數據收集可能不一致。,每月記錄一次,企業每月記錄燃油使用、車輛行駛與冷鏈設備能耗，保持數據連續性。,每季記錄一次,企業每季進行數據記錄，確保較長時間範圍內的數據完整性。,每年記錄一次,企業每年進行一次數據盤查，適用於較低頻繁的運輸模式。,不知道/不確定,若不確定，建議從每月記錄開始，並逐步整合數據收集系統。,是否來自運輸單、電費單、加油卡、車隊平台或自建表單？,TRUE,TRUE,可列出各項資料的來源單位與保存方式,ESG 資料來源與記錄盤點,建立 ESG 數據的多元來源與記錄途徑認知，有助報告準備與資料整合,"運輸單據, 能源帳單, 數據分散",,
D002,物流業,公司有無定期保存燃油使用紀錄？,數據收集方式與能力,single,beginner,範疇二能源數據紀錄,檢視企業電力使用是否有形成穩定記錄習慣,燃油消耗是物流業的主要碳排來源，企業應透過電子化管理系統（ERP、FMS、燃油管理系統），記錄每月燃油使用數據。企業可透過油耗追蹤技術，如每車每公里油耗紀錄，來分析不同路線與車輛的燃油效率，並依據結果調整駕駛行為。例如，部分企業導入智慧車載設備（OBD-II），即時監測油耗，並透過 AI 分析異常油耗情況，進一步降低能源浪費。此外，企業應記錄替代燃料使用情況，如生質柴油比例、氫燃料卡車測試數據，確保未來能逐步轉向低碳運輸模式。,沒有,企業未保存燃油使用數據，或僅限於少部分部門記錄。,只有部分部門有記錄,企業僅在特定部門記錄燃油使用數據，其他部門數據未統一管理。,全公司皆有記錄,企業已在全公司範圍內進行燃油使用數據記錄，確保數據完整性。,燃油數據已電子化管理,企業使用電子化系統進行燃油數據管理，實現數據的實時更新與追蹤。,不知道/不確定,若不確定，建議開始導入電子化燃油管理系統（ERP、FMS），確保數據的準確性與可靠性。,是否含油耗、加油次數、行駛公里與時段？是否使用統一平台管理？,TRUE,TRUE,可說明是否集中記錄或由各部門自管,燃油資料記錄制度與完整性,辨識車隊管理中是否具備完整且可查的燃料數據基礎,"範疇一, 油耗記錄, 燃料管理",,
D003,物流業,是否保存冷鏈設備能源使用數據？,數據收集方式與能力,single,beginner,範疇一燃料數據紀錄,掌握企業是否保存與使用直接燃料之記錄資料,冷鏈物流設備的能源消耗數據對碳盤查至關重要，企業應透過倉儲能源管理系統（WMS）、冷鏈溫控設備 IoT 監測，記錄冷藏車、倉庫冷凍系統的用電與燃油消耗。例如，企業可記錄冷鏈設備每日運行時間、溫控穩定性、能耗指標（kWh/kg），確保冷鏈運輸符合碳排放最佳實踐。此外，透過導入節能冷卻技術（如 CO₂ 冷媒、智慧溫控系統），可降低冷鏈運輸的碳足跡。例如，某食品物流企業透過優化冷凍庫運行時間，減少 10% 的能源消耗，降低 8% 碳排放。,沒有,企業未記錄冷鏈設備的能源使用數據，可能導致碳排放數據不完整。,只保存部分數據,企業僅記錄某些冷鏈設備的數據，未完整追蹤所有設備的運行與能效。,由倉儲部門保存,企業由倉儲部門管理冷鏈設備數據，未涉及全公司範圍的統一管理。,由環保或能源管理單位保存,企業已由專責部門（如環保部門或能源管理部門）進行冷鏈設備的數據管理，數據較為準確與集中。,已有完整數據庫,企業已建立完整的冷鏈設備數據庫，實現全範圍數據監控與管理。,是否由冷藏車、冷庫、空調設備記錄？是否每日、每月或帳單週期？,TRUE,TRUE,可說明記錄方式（人工/自動）與頻率,冷鏈設備用電資料收集與整合,確認冷鏈設施是否納入碳盤查範疇與用電管理，有利改善與申報,"範疇二, 冷鏈電力, 設備記錄",,
D004,物流業,是否保存物流運輸紀錄？,數據收集方式與能力,single,beginner,範疇三物流數據記錄,理解企業是否具備追蹤物流碳排的基礎能力,物流碳排放主要來自運輸里程與燃油消耗，應透過GPS 追蹤、運輸單據、供應商報告記錄，以確保範疇一與範疇三盤查的完整性。企業應要求物流供應商提供碳排放數據，或透過車輛 GPS 追蹤運輸里程、油耗數據、空車率來計算物流碳足跡。此外，企業可導入運輸優化技術（如 AI 動態調度系統、貨物整合運輸、使用電動貨車）來降低物流排放，提高供應鏈 ESG 表現。例如，某大型物流公司透過 AI 動態調度技術，使車隊燃油效率提升 12%，減少 15% 碳排放。,沒有,企業未保存物流運輸數據，可能導致排放數據不完整。,物流供應商保留部分數據,企業僅透過外部物流供應商記錄部分數據，內部數據未完整管理。,內部有簡單記錄,企業有簡單的運輸紀錄系統，但未完全整合所有數據，難以精確計算碳排放。,建立完整數據追蹤系統,企業已建立全面的數據追蹤系統，能夠準確記錄每一項運輸的數據，並支持減碳措施的執行。,不知道/不確定,若不確定，建議整合 GPS 車隊管理系統與物流管理系統，以確保數據完整性。,是否記錄運輸時間、距離、貨物類型與路線？,TRUE,TRUE,可列出目前保存方式與查詢方式,運輸紀錄管理與盤查依據,確認碳盤查是否涵蓋完整的物流運輸活動記錄,"運輸紀錄, 路線資料, 範疇三",,
D005,物流業,是否有貨運排程與載運效率的完整記錄？,數據收集方式與能力,single,beginner,採購紀錄與供應鏈追蹤,了解企業是否已建立原料來源與供應鏈碳資料管理,物流業的載運效率（Load Factor）影響碳排放，應記錄每趟貨運的貨物載重量、車輛滿載率、運輸距離，以利進行低碳運輸評估。例如，企業可統計載運率（%），確保每趟運輸達到最佳載重量，減少空車行駛。此外，應整合供應鏈管理系統（SCM）與物流管理系統（TMS），監測不同路線的燃油消耗與碳排放，優化配送方式，例如改採貨物共乘模式（如貨運共享平台）來減少運輸頻率，提高整體運輸效率。,沒有,企業未設有貨運排程與載運效率的記錄，缺乏對運輸效率的管理與追蹤。,只記錄主要客戶,企業僅記錄主要客戶的貨運排程與載運數據，未涵蓋全範圍的運輸數據。,由運輸部門管理,企業由運輸部門負責貨運排程與載運效率的記錄，數據管理已落實。,已建立數據系統,企業已建立全面的數據管理系統來追蹤貨運排程與載運效率，並能進行有效分析與優化。,不知道/不確定,若不確定，建議建立數據系統來有效記錄並優化載運效率，從而減少碳排放。,是否追蹤空車率、載重比例、配送效率與排程優化？,TRUE,TRUE,可說明目前是否追蹤效率與排碳指標,載運效率與節能評估制度,建立營運效率數據與碳排監測連結，利於實施改善計畫,"載運效率, 燃料密度, 排碳效率",,
D006,物流業,是否有冷鏈運輸與倉儲能源使用的完整數據？,數據收集方式與能力,single,intermediate,廢棄物數據管理與分類紀錄,評估企業是否有對廢棄物進行分類與數據追蹤,冷鏈運輸與倉儲的能源消耗對碳排放影響極大，企業應記錄冷鏈設備的電力使用、燃油消耗、冷藏車運輸能效等數據。例如，應監測冷藏車的每趟運輸能耗（kWh/km）、倉儲冷凍系統的溫控穩定性與耗電量。企業可導入智慧冷鏈管理系統，即時監測貨物儲存溫度、冷凍壓縮機能效、電力使用趨勢，確保冷鏈物流符合碳排放最佳實踐。例如，某食品配送企業透過優化冷鏈設備運行時間，減少 12% 的電力消耗，降低 10% 碳排放。,沒有,企業未保存冷鏈運輸與倉儲的能源使用數據，可能會影響碳排放管理與優化。,只記錄主要設備能耗,企業僅記錄冷鏈設備的主要能耗數據，未能全面監控所有相關設備的運行與能效。,由倉儲部門管理,企業由倉儲部門負責冷鏈設備能源使用數據的記錄與管理，數據可能無法涵蓋所有設備。,由環保或能源管理單位保存,企業由專責部門（如環保部門或能源管理部門）進行冷鏈設備數據管理，實現數據完整性與可追蹤性。,已有完整監控系統,企業已建立全面的監控系統，能夠即時追蹤冷鏈運輸與倉儲設備的能源消耗，數據準確且可追溯。,是否能區分冷鏈與常溫運輸？是否有專屬能源用電紀錄？,TRUE,TRUE,可說明記錄工具或是否使用分表監控,冷鏈耗能管理與數據來源盤點,評估物流系統是否已對冷鏈設備進行單獨監測,"冷鏈資料, 用電紀錄, 範疇二",,
D007,物流業,數據記錄的標準模板是什麼？,數據收集方式與能力,single,intermediate,碳排資料格式一致性,檢視企業是否已導入統一的數據記錄格式或表單,建立標準化模板可提升數據的可比較性與管理效率。例如，ISO 14064 要求詳細記錄數據來源、排放計算方式、數據校驗流程，確保報告的透明度與可信度。企業應建立標準化數據記錄格式，例如每月記錄燃料消耗（L）、電力使用（kWh）、物流運輸距離（km）、冷鏈能耗（kWh/ton），並將這些數據與排放因子（Emission Factor）相乘，確保碳排放計算符合國際標準。此外，企業應定期校驗數據，如比對歷史數據趨勢、檢查排放計算邏輯，以確保數據準確性與可追溯性。,沒有固定格式,企業未設立固定的數據記錄模板，數據收集缺乏統一標準。,簡單 Excel 記錄,企業使用簡單的 Excel 模板記錄數據，但無法確保數據的一致性與準確性。,ERP 系統管理,企業已使用 ERP 系統來管理數據，確保數據收集的統一性與高效性。,參考 ISO 標準,企業依照 ISO 14064 標準進行數據記錄，確保數據準確性與國際一致性。,不知道/不確定,若不確定，建議參考 ISO 14064 標準設立數據記錄模板，並使用 ERP 系統進行統一管理。,是否使用 Excel、ERP、派車系統、或自建表單？,TRUE,TRUE,可說明是否有欄位統一與報表格式,ESG 數據記錄模板與欄位統一規範,建立 ESG 數據記錄的標準化與可比對性，有利平台整合,"記錄欄位, 表單格式, ESG模板",,
D008,物流業,數據質量控制措施有哪些？,數據收集方式與能力,single,intermediate,數據品質管理與驗證,理解企業如何建立內部控管或外部稽核機制,建立數據品質管理流程，例如定期校驗數據、比對歷史數據趨勢、透過第三方驗證（ISO 14064 / GHG Protocol）提高可信度，確保碳盤查數據的準確性。企業可導入內部審核機制，如每季比對排放數據變化、檢查計算方式是否一致，確保長期數據穩定。此外，企業可尋求第三方驗證機構（如 SGS、BSI）進行 ISO 14064 查證，提高盤查數據的可靠性。例如，某跨國物流企業透過內部數據審核與第三方驗證，成功減少 8% 的碳排放誤差，提升 ESG 評級。,無特定控制措施,企業未建立數據質量控制措施，數據準確性無法保證。,定期內部審核,企業每季進行內部審核，比對數據異常情況，確保數據的一致性與準確性。,由第三方驗證,企業使用第三方驗證機構確保碳排放數據的可信度與透明度，提升報告可信度。,使用自動監測系統,企業已導入自動監測系統，實現即時數據收集與分析，並確保數據準確性。,不知道/不確定,若不確定，建議開始導入內部審核流程與第三方驗證機制，提升數據的可靠性與透明度。,是否有異常提醒、交叉比對、稽核追蹤或數據驗證？,TRUE,TRUE,可說明目前資料品質控管方式,數據正確性與品質維護機制,評估 ESG 數據是否有一致性、可追溯與誤差管控制度,"錯誤追蹤, 品質控制, 記錄驗證",,
D009,物流業,內部審計的頻率與流程如何？,數據收集方式與能力,single,intermediate,數據審查與改進制度,判斷企業是否具備定期稽核碳排資料的制度化流程,內部審計可確保數據準確性，避免錯誤累積。建議企業至少每年一次，並採用 ISO 14064 標準，確保碳盤查數據符合國際標準與企業 ESG 目標。內部審計可透過數據比對、異常分析、部門間交叉檢查來確保數據一致性。例如，企業可建立內部審查表，定期檢討碳排放數據與減排行動進展，確保 ESG 目標落實。例如，某大型快遞企業透過內部審計流程，每半年檢討車隊燃油消耗、冷鏈運輸能耗、運輸碳排放趨勢，提升 15% 的碳數據準確性。,沒有,企業未設立定期審計機制，數據審查與準確性難以保證。,每年一次,企業每年進行一次碳排放數據審計，確保減排行動的效果及合規性。,每半年一次,企業每半年進行一次內部審計，定期檢討與調整減排措施，保證數據的準確性。,持續監控,企業已建立持續監控與審計機制，並隨時調整減碳策略，確保長期目標達成。,不知道/不確定,若不確定，建議開始設立內部審計流程，並依 ISO 14064 標準進行審查，提升數據準確性。,是否每季、半年或專案進行？是否跨部門參與與記錄？,TRUE,TRUE,可說明審核節奏與審核單位,ESG 內稽制度與風險管理機制,確認企業 ESG 數據是否有內部驗證與持續追蹤能力,"內稽制度, 風險管控, ESG制度化",,
D010,物流業,使用的技術工具或軟體是什麼？,數據收集方式與能力,single,beginner,碳數據技術工具應用,探討企業是否採用適當工具進行數據整合與管理,使用技術工具可提升數據管理效率，如ERP 整合供應鏈數據，AI 工具進行數據分析，預測排放趨勢並提供減排行動建議。企業可導入IoT（物聯網）監測設備，即時收集車隊能耗與排放數據，或使用 AI 預測物流碳排放趨勢。例如，部分企業已透過 AI 預測運輸高峰時段，提前調整配送排程，降低碳排放與運輸成本。某物流公司導入智慧車隊管理系統（FMS），透過 AI 與 IoT 監測駕駛行為與油耗，成功減少 10% 燃油消耗，提升 12% 車隊運輸效率。,Excel,企業使用 Excel 進行基本的數據記錄與管理，適用於小型物流業者。,ERP 系統,企業已導入 ERP 系統來統一管理物流數據，支持碳盤查數據的集成與分析。,自動數據管理平台,企業導入自動數據管理平台（如 TMS 系統），實現數據的實時監控與高效處理。,AI 智能分析工具,企業使用 AI 工具進行數據分析，預測排放趨勢，並提供減排行動建議，提升碳管理效率。,不知道/不確定,若不確定，建議選擇 ERP 系統，並逐步導入 AI 及自動化管理工具來提升碳盤查準確性與管理效率。,是否使用 TMS、ERP、能源管理系統、冷鏈追蹤或碳盤查工具？,TRUE,TRUE,可列出目前使用中的工具與供應商名稱,數據管理與系統整合能力,探討企業是否具備 ESG 數據整合基礎，利於後續自動盤查與視覺化,"管理系統, 平台整合, 數位工具",,
D011,物流業,公司是否使用電子化方式記錄碳排相關資訊？,數據收集方式與能力,single,beginner,電子化數據管理現況,評估企業是否已導入碳排數據的電子化流程與工具,電子化記錄可提升數據管理效率，減少人工錯誤。企業可考慮使用運輸管理系統（TMS）、ERP、GPS 追蹤系統來存儲與管理碳排放數據。電子化碳盤查可確保數據安全與可追溯性，例如使用 ERP 整合車輛燃油消耗數據、雲端存儲歷史物流排放報告，導入 AI 分析碳足跡，確保 ESG 目標與碳盤查作業更具透明度與準確性。例如，某快遞公司透過數據自動化，每年減少 20% 的數據錯誤，提高盤查效率。,沒有,企業未使用電子化系統來記錄碳排放數據，數據管理依賴手工方式或簡單工具。,部分電子化,企業在某些部門已實行電子化管理，仍有部分數據通過人工收集與管理。,完全電子化管理,企業全面使用電子化管理系統，如 TMS、ERP 系統來進行碳排放數據的整合與分析。,不知道/不確定,若不確定，建議逐步實施 ERP 或 TMS 系統，並導入雲端存儲與數據分析工具，提升碳盤查的精準度與效率。,,,是否為電子表單、線上平台、自動感測或 IoT 串接？,TRUE,TRUE,可說明是否逐步導入電子化記錄與轉換,數據電子化與 ESG 自動化準備,評估 ESG 資料是否由紙本轉為數位與結構化管理,"數位轉型, 資料電子化, ESG平台",,
D012,物流業,是否有固定的紀錄頻率與負責人員？,數據收集方式與能力,single,intermediate,責任制度與紀錄頻率,確認企業是否有制度化指定人員並執行定期紀錄,設立固定的紀錄頻率與負責人可確保數據一致性。例如，每月記錄運輸里程、燃料使用量、冷鏈耗能，並由物流管理部門負責，避免因人員變動影響碳盤查作業。企業應建立數據收集 SOP，明確定義記錄頻率、負責人與審核機制，確保數據的完整性。例如，每月記錄貨運里程（km）、油耗（L）、冷藏倉儲能耗（kWh），確保盤查數據符合 ISO 14064 或 GHG Protocol，避免數據遺失或錯誤累積。,沒有,企業未設立固定的數據收集頻率與負責人，數據收集缺乏一致性與責任明確性。,由部門自行決定,企業數據收集頻率由各部門自行決定，缺乏統一標準與協調。,已指定專責團隊,企業已設有專職團隊負責數據收集與管理，並確保數據的規範與準確性。,不知道/不確定,若不確定，建議設立標準作業流程（SOP）來明確數據收集頻率與責任人員，提升數據的一致性與準確性。,,,是否依單位、部門、或據點記錄？是否有專人管理與交接機制？,FALSE,TRUE,可說明是否有標準記錄頻率與交接制度,ESG 紀錄制度與責任分工設計,建立 ESG 資料紀錄制度是否具備規律與明確責任,"紀錄頻率, 人員責任, ESG常態化",,
D013,物流業,數據管理的最佳實踐是什麼？,數據收集方式與能力,single,intermediate,碳數據管理與風險控管,探討企業是否具備碳數據備份、錯誤追蹤等管理機制,最佳實踐包括：(1) 數據定期備份，(2) 內部審核機制，(3) 參考國際標準（ISO 14064 / GHG Protocol），確保數據完整性與可用性。企業應確保數據備份與存取安全性，避免碳排放數據遺失或損毀。例如，透過TMS 與 ERP 系統自動記錄運輸能耗，確保數據可追溯。內部審核機制可透過定期比對數據、檢查計算方式、交叉驗證不同來源數據，確保碳盤查結果的準確性。,無特定措施,企業未設立數據質量控制措施，數據準確性無法保證。,定期備份,企業每定期進行數據備份，確保數據的可用性與安全性。,內部數據稽核,企業每季度進行數據審核，對比歷史數據，檢查計算方式及數據一致性。,參考國際標準,企業遵循 ISO 14064 或 GHG Protocol 等國際標準，確保數據管理的專業性與透明度。,不知道/不確定,若不確定，建議首先參照 ISO 14064 標準，並設立定期內部審核機制，提升數據準確性。,是否建立記錄流程圖、SOP、填表範例或查核清單？,TRUE,TRUE,可分享目前內部覺得成功或有效的作法,數據管理制度與內部知識落地,建立 ESG 資料制度化與落地經驗，利於複製與訓練,"記錄流程, 資料可維運, 範例分享",,
D014,物流業,系統備份與安全性措施如何？,數據收集方式與能力,single,beginner,碳資料備份與安全性管理,了解企業是否已建立碳排資料的備份與安全制度,企業應確保數據安全，例如建立異地備份（雲端 + 本地伺服器），防範數據遺失（備用系統）、設立災難復原計畫（DRP），確保物流碳排放數據的穩定性與可追溯性。建議使用自動數據備份機制，確保即使發生硬體故障或系統錯誤，也能恢復關鍵數據。此外，企業應設立數據存取權限機制，確保僅有授權人員可更改數據，以降低人為錯誤風險，提高盤查數據可信度。,無備份措施,企業未設立數據備份措施，數據安全無保障。,定期備份,企業每定期備份數據，確保資料的安全性與可用性。,設有災難復原計劃,企業已設立災難復原計劃（DRP），確保數據安全，即使發生系統故障或其他突發狀況也能迅速恢復。,不知道/不確定,若不確定，建議建立雙重備份系統（雲端與本地伺服器），確保數據不丟失並能快速恢復。,,,是否有雲端備份、存取權限、防火牆與週期性測試？,TRUE,TRUE,可說明目前備援方式與資訊安全層級,ESG 資料保護與資安機制設計,確保 ESG 資料具備可存取、安全性與備援計畫,"資料備份, 權限控管, ESG資安",,
D015,物流業,公司內是否已有書面的碳排資料收集 SOP？,數據收集方式與能力,single,intermediate,碳數據收集制度化,檢視企業是否已具備標準化的資料收集流程,標準作業程序（SOP）可確保碳排放數據收集流程的一致性，降低錯誤與遺漏風險。SOP 應包含：(1) 數據來源 (2) 記錄方式 (3) 責任人員 (4) 審核流程，確保符合 ISO 14064 標準。例如，明確規範貨運碳排數據由物流部記錄，燃油消耗數據由車隊管理部門負責，並每季進行交叉比對，確保數據完整性，提升 ESG 目標落實效果。,沒有,企業未設立書面化碳排放資料收集 SOP，數據收集存在不一致的風險。,只有部分流程記錄,企業已設立部分數據記錄流程，但未形成統一標準。,已建立完整 SOP,企業已設立完整 SOP，確保碳排放數據的標準化與一致性，且定期進行審核與調整。,不知道/不確定,若不確定，建議設立一套標準化 SOP，並參照 ISO 14064 進行定期審核與更新。,,,是否含欄位定義、作業說明、填表指引與簽核欄位？,TRUE,TRUE,可說明目前是否有正式發佈與教育訓練,ESG 資料記錄操作指引（SOP）,建立記錄制度一致性，有利品質追蹤與人員交接,"SOP文件, 教育訓練, 格式規範",,
D016,物流業,是否已有內部定期進行碳排資料審核的程序？,數據收集方式與能力,single,intermediate,數據審查與內部稽核,評估企業是否建立碳排放數據的定期審查與比對機制,內部審核有助於確保碳排放數據的準確性，企業應至少每年進行一次稽核，可採用 ISO 14064 驗證、GHG Protocol 標準進行內部審查。例如，每年安排內部審查員比對數據，檢查盤查範圍與計算方法，並記錄異常數據，以確保盤查報告符合國際標準。此外，企業可導入第三方驗證機制（如 SGS、BSI），提升 ESG 評分與供應鏈透明度。,沒有,企業未設立定期審核機制，無法確保數據準確性與一致性。,每年審核一次,企業每年進行一次碳排放數據審計，確保減排行動有效性及數據的準確性。,每半年審核一次,企業每半年進行一次內部審核，檢查碳排放數據與減排行動進展，確保長期目標達成。,持續監控與內部稽核,企業已建立持續監控與審核機制，定期對所有碳排放數據進行檢查與調整，確保數據精確並符合國際標準。,不知道/不確定,若不確定，建議設立內部審核流程，每年進行一次碳排數據審查，並尋求第三方驗證。,是否為每月/季由專責單位進行？是否有標準稽核項目與表單？,FALSE,TRUE,可說明目前是否定期執行並存有紀錄,ESG 內部稽核與盤查品質制度設計,確保 ESG 資料具有自我查核與改進能力,"內稽制度, 稽核表單, ESG數據查核",,
